symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
SA,2,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.4|tq0.3|strict,2790.3385162548266,-741.4960000000001,-1653.152000000001,9,312.88,-807.268,0.6666666666666666,3,2025-12-26 11:15:00,2026-02-24 22:00:00
SA,3,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.4|tq0.3|strict,1138.6813613071622,-933.4580000000001,-2792.4979999999996,14,2910.1600000000003,-582.4599999999991,0.75,4,2026-02-24 23:00:00,2026-04-15 10:00:00
SA,4,60m,quality_tsmom,quality_tsmom|both|60m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.4|tq0.3|strict,6077.223387697844,2274.348,-2792.4979999999996,19,-454.46999999999986,-1052.391999999999,0.3333333333333333,6,2026-04-15 11:15:00,2026-06-05 23:00:00
SA,1,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,3330.6094015094577,-798.986,-1474.536,8,-597.4739999999999,-3105.3600000000006,0.2857142857142857,7,2026-02-25 10:00:00,2026-03-20 09:30:00
SA,2,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,310.2589813281429,-986.7959999999998,-2680.2120000000014,11,1350.478,-604.9139999999998,0.75,4,2026-03-20 10:00:00,2026-04-15 13:45:00
SA,3,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,3381.6799667548844,263.6700000000003,-3010.0480000000016,15,-629.918,-1214.9180000000015,0.5,4,2026-04-15 14:15:00,2026-05-13 21:30:00
SA,4,30m,quality_tsmom,quality_tsmom|both|30m|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.3|strict,3067.029159053542,-146.2699999999996,-3010.0480000000016,19,-451.9,-1619.2099999999991,0.2,5,2026-05-13 22:00:00,2026-06-05 23:00:00
RM,1,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.4|tq0.2|strict,4953.090088869867,5713.6720000000005,-5176.221000000005,28,-1349.4340000000002,-6644.055999999997,0.3142857142857143,35,2015-09-10 00:00:00,2018-05-15 00:00:00
RM,2,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.8|tq0.3|strict,3389.066428979151,5217.026999999998,-5611.172999999999,40,-4596.09,-8688.785,0.15789473684210525,19,2018-05-16 00:00:00,2021-01-15 00:00:00
RM,3,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol48|th0.4|tq0.2|strict,-13538.130162368789,2575.1539999999977,-13599.321,67,1451.5120000000002,-1930.000000000001,0.3333333333333333,3,2021-01-18 00:00:00,2023-09-20 00:00:00
RM,4,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol48|th0.4|tq0.2|strict,-13721.690860955694,2226.845999999998,-13599.321,70,-9458.756000000001,-13532.526,0.2,20,2023-09-21 00:00:00,2026-06-05 00:00:00
SA,1,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.4|tq0.3|strict,14962.96975961154,7623.352,-1462.1639999999989,6,0.0,0.0,0.0,0,2021-03-25 00:00:00,2022-07-11 00:00:00
SA,2,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.4|tq0.3|strict,14962.96975961154,7623.352,-1462.1639999999989,6,0.0,0.0,0.0,0,2022-07-12 00:00:00,2023-10-26 00:00:00
SA,3,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.4|tq0.3|strict,14962.96975961154,7623.352,-1462.1639999999989,6,-1803.02,-2120.0,0.0,1,2023-10-27 00:00:00,2025-02-14 00:00:00
SA,4,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.8|tq0.3|strict,14662.819249282837,6763.352,-1282.7600000000002,6,867.7260000000001,-1811.7839999999997,0.4,5,2025-02-17 00:00:00,2026-06-05 00:00:00
HC,1,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol48|th0.8|tq0.2|strict,18206.03304736842,18495.283999999996,-2692.4310000000005,19,9364.087000000001,-3225.6089999999995,0.5714285714285714,7,2016-08-17 00:00:00,2019-01-22 00:00:00
HC,2,1d,quality_tsmom,quality_tsmom|both|1d|w3|sw0.006|br0.002|lb24|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.8|tq0.2|strict,20052.698128471904,29263.76,-5325.9549999999945,34,6374.477999999999,-4091.497000000002,0.4444444444444444,18,2019-01-23 00:00:00,2021-07-07 00:00:00
