symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
SR,1,1d,donchian_atr,donchian_atr|both|1d|w3|sw0.006|br0.001|lb32|sl0.015|mh24|cd4|atr14|am3.2|ex24|mom48|vol48|th0.4|strict,11223.671167956689,3448.1580000000004,-1890.0,6,4443.744,-3693.777,0.6,5,2010-01-29 00:00:00,2014-03-11 00:00:00
SR,2,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.003|lb16|sl0.015|mh64|cd4|atr14|am2|ex16|mom48|vol48|th0.75|strict,15538.106522949716,8979.574,-2541.6319999999996,7,4411.562,-1991.6759999999995,1.0,3,2014-03-12 00:00:00,2018-03-28 00:00:00
SR,3,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.003|lb16|sl0.015|mh64|cd4|atr14|am2|ex16|mom48|vol48|th0.75|strict,20633.134400000003,13391.136,-2541.6319999999996,10,698.8520000000001,-1365.25,0.5,4,2018-03-29 00:00:00,2022-04-28 00:00:00
SR,4,1d,vol_breakout,vol_breakout|both|1d|w3|sw0.006|br0.003|lb16|sl0.015|mh64|cd4|atr14|am2|ex16|mom48|vol48|th0.75|strict,18481.59559305012,14089.988000000001,-2896.6429999999964,14,114.28,-745.7199999999993,1.0,1,2022-04-29 00:00:00,2026-06-05 00:00:00
RM,1,15m,trend_failure,trend_failure|both|15m|w3|sw0.006|br0.003|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,16625.471749999993,183.16699999999997,-266.9160000000011,3,542.896,-484.6819999999989,0.6666666666666666,3,2026-04-14 09:30:00,2026-04-24 22:30:00
RM,2,15m,trend_failure,trend_failure|both|15m|w3|sw0.006|br0.003|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,20535.500835714283,793.713,-484.6819999999989,7,-449.55,-609.523000000001,0.25,4,2026-04-24 22:45:00,2026-05-13 09:45:00
RM,3,15m,trend_failure,trend_failure|short|15m|w3|sw0.008|br0.0015|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,17551.071321384286,348.511,-559.1240000000016,5,387.676,-100.0,1.0,1,2026-05-13 10:00:00,2026-05-25 23:00:00
RM,4,15m,trend_failure,trend_failure|short|15m|w3|sw0.008|br0.0015|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,19592.693206451255,736.187,-559.1240000000016,6,0.0,0.0,0.0,0,2026-05-26 09:15:00,2026-06-05 23:00:00
HC,1,60m,trend_failure,trend_failure|both|60m|w3|sw0.006|br0.003|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,23957.167849999998,2053.638,-536.4950000000008,5,-333.20099999999996,-923.1149999999989,0.5,4,2025-11-10 11:15:00,2025-12-26 10:00:00
HC,2,60m,trend_failure,trend_failure|short|60m|w3|sw0.004|br0.003|lb24|sl0.015|mh32|cd4|atr14|am2.5|ex12|mom48|vol48|th0.4|strict,23617.1292,1476.9569999999999,-606.523000000001,4,-479.821,-1123.1409999999996,0.3333333333333333,3,2025-12-26 11:15:00,2026-02-24 22:00:00
