symbol,window,timeframe,pattern,selected_strategy_id,train_score,train_net_pnl,train_max_drawdown,train_trade_count,test_net_pnl,test_max_drawdown,test_win_rate,test_trade_count,test_start,test_end
SR,1,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb120|sl0.015|mh96|cd4|atr14|am2|ex12|mom40|vol24|th0.4|tq0.3|strict,-17000.0,0.0,0.0,0,0.0,0.0,0.0,0,2010-01-29 00:00:00,2014-03-11 00:00:00
SR,2,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb120|sl0.015|mh96|cd4|atr14|am2|ex12|mom40|vol24|th0.4|tq0.3|strict,-17000.0,0.0,0.0,0,0.0,0.0,0.0,0,2014-03-12 00:00:00,2018-03-28 00:00:00
SR,3,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb120|sl0.015|mh96|cd4|atr14|am2|ex12|mom40|vol24|th0.4|tq0.3|strict,-17000.0,0.0,0.0,0,0.0,0.0,0.0,0,2018-03-29 00:00:00,2022-04-28 00:00:00
SR,4,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb120|sl0.015|mh96|cd4|atr14|am2|ex12|mom40|vol24|th0.4|tq0.3|strict,-17000.0,0.0,0.0,0,0.0,0.0,0.0,0,2022-04-29 00:00:00,2026-06-05 00:00:00
HC,1,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,-497.99349999999686,73.578,-316.4249999999993,2,136.708,-173.29199999999946,1.0,1,2026-02-25 10:00:00,2026-03-20 09:30:00
HC,2,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,8265.457072070536,-109.74600000000001,-522.9229999999989,3,0.0,0.0,0.0,0,2026-03-20 10:00:00,2026-04-15 13:45:00
HC,3,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,8265.457072070536,-109.74600000000001,-522.9229999999989,3,-316.87100000000004,-360.2960000000012,0.0,2,2026-04-15 14:15:00,2026-05-13 21:30:00
HC,4,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,7836.428468350525,96.68199999999999,-562.9579999999987,7,-363.43,-543.4300000000003,0.0,1,2026-05-13 22:00:00,2026-06-05 23:00:00
SA,1,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,1859.8600482690886,-627.452,-1032.3199999999997,3,-1104.638,-1149.17,0.0,2,2025-11-10 11:15:00,2025-12-26 10:00:00
SA,2,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb96|sl0.015|mh96|cd4|atr14|am2|ex12|mom48|vol24|th0.4|tq0.2|strict,46.863644524537676,-929.3159999999999,-1256.1200000000008,4,0.0,0.0,0.0,0,2025-12-26 11:15:00,2026-02-24 22:00:00
SA,3,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb96|sl0.015|mh96|cd4|atr14|am2|ex12|mom48|vol24|th0.4|tq0.2|strict,-707.5178505178897,-951.7699999999999,-1318.5740000000005,5,897.72,-322.28000000000065,1.0,1,2026-02-24 23:00:00,2026-04-15 10:00:00
SA,4,60m,trend_pullback,trend_pullback|both|60m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.2|strict,5624.692725191766,440.6819999999998,-2181.49,8,-202.402,-242.40200000000004,0.0,1,2026-04-15 11:15:00,2026-06-05 23:00:00
SA,1,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,-17000.0,0.0,0.0,0,0.0,0.0,0.0,0,2021-03-25 00:00:00,2022-07-11 00:00:00
SA,2,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,-17000.0,0.0,0.0,0,0.0,0.0,0.0,0,2022-07-12 00:00:00,2023-10-26 00:00:00
SA,3,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,-17000.0,0.0,0.0,0,0.0,0.0,0.0,0,2023-10-27 00:00:00,2025-02-14 00:00:00
SA,4,1d,trend_pullback,trend_pullback|both|1d|w3|sw0.006|br0.0015|lb80|sl0.015|mh64|cd4|atr14|am2|ex12|mom20|vol24|th0.4|tq0.2|strict,-17000.0,0.0,0.0,0,0.0,0.0,0.0,0,2025-02-17 00:00:00,2026-06-05 00:00:00
SA,1,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am2|ex12|mom24|vol24|th0.4|tq0.3|strict,-17000.0,0.0,0.0,0,0.0,0.0,0.0,0,2026-02-25 10:00:00,2026-03-20 09:30:00
SA,2,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,8675.909599999997,1912.7140000000002,-589.3860000000022,3,1052.962,-384.70800000000054,0.6666666666666666,3,2026-03-20 10:00:00,2026-04-15 13:45:00
SA,3,30m,trend_pullback,trend_pullback|both|30m|w3|sw0.006|br0.0015|lb64|sl0.015|mh64|cd4|atr14|am3|ex12|mom24|vol24|th0.4|tq0.2|strict,11327.390599999997,2965.6760000000004,-589.3860000000022,6,0.0,0.0,0.0,0,2026-04-15 14:15:00,2026-05-13 21:30:00
